timestamp_ms,topic,lag
1784302046926,bench-w1-latency-input,100
1784302053643,bench-w1-latency-input,101
1784302060427,bench-w1-latency-input,101
1784302067199,bench-w1-latency-input,101
1784302073966,bench-w1-latency-input,101
1784302080728,bench-w1-latency-input,101
1784302087460,bench-w1-latency-input,100
1784302094137,bench-w1-latency-input,101
1784302100958,bench-w1-latency-input,101
1784302107696,bench-w1-latency-input,101
1784302114448,bench-w1-latency-input,100
1784302121224,bench-w1-latency-input,101
1784302127971,bench-w1-latency-input,101
1784302134706,bench-w1-latency-input,101
1784302141473,bench-w1-latency-input,101
1784302148231,bench-w1-latency-input,101
1784302154915,bench-w1-latency-input,101
1784302161679,bench-w1-latency-input,101
1784302168492,bench-w1-latency-input,101
1784302175207,bench-w1-latency-input,101
1784302181941,bench-w1-latency-input,101
1784302188790,bench-w1-latency-input,100
1784302195536,bench-w1-latency-input,101
1784302202292,bench-w1-latency-input,101
1784302209025,bench-w1-latency-input,101
1784302215803,bench-w1-latency-input,100
1784302222500,bench-w1-latency-input,100
1784302229237,bench-w1-latency-input,101
1784302235993,bench-w1-latency-input,101
1784302242700,bench-w1-latency-input,101
1784302249386,bench-w1-latency-input,101
1784302256115,bench-w1-latency-input,101
1784302262889,bench-w1-latency-input,101
1784302269608,bench-w1-latency-input,101
1784302276400,bench-w1-latency-input,101
1784302283147,bench-w1-latency-input,101
1784302289843,bench-w1-latency-input,101
1784302296596,bench-w1-latency-input,202
1784302303362,bench-w1-latency-input,101
1784302310126,bench-w1-latency-input,101
1784302316864,bench-w1-latency-input,101
1784302323630,bench-w1-latency-input,101
1784302330500,bench-w1-latency-input,101
1784302337241,bench-w1-latency-input,101
1784302343981,bench-w1-latency-input,101
1784302350928,bench-w1-latency-input,101
1784302357730,bench-w1-latency-input,101
1784302364483,bench-w1-latency-input,101
1784302371273,bench-w1-latency-input,101
1784302378056,bench-w1-latency-input,101
1784302384767,bench-w1-latency-input,101
1784302391484,bench-w1-latency-input,101
1784302398183,bench-w1-latency-input,101
1784302404876,bench-w1-latency-input,101
1784302411635,bench-w1-latency-input,101
1784302418400,bench-w1-latency-input,101
1784302425165,bench-w1-latency-input,101
1784302431970,bench-w1-latency-input,101
1784302438744,bench-w1-latency-input,101
1784302445448,bench-w1-latency-input,101
1784302452192,bench-w1-latency-input,101
1784302458955,bench-w1-latency-input,101
1784302465626,bench-w1-latency-input,101
1784302472407,bench-w1-latency-input,101
1784302479182,bench-w1-latency-input,101
1784302485906,bench-w1-latency-input,101
1784302492612,bench-w1-latency-input,101
1784302499405,bench-w1-latency-input,202
1784302506096,bench-w1-latency-input,101
1784302512807,bench-w1-latency-input,101
1784302519550,bench-w1-latency-input,100
1784302526340,bench-w1-latency-input,101
1784302533101,bench-w1-latency-input,100
1784302539797,bench-w1-latency-input,101
1784302546535,bench-w1-latency-input,101
1784302553248,bench-w1-latency-input,101
1784302559951,bench-w1-latency-input,202
1784302566678,bench-w1-latency-input,101
1784302573464,bench-w1-latency-input,101
1784302580167,bench-w1-latency-input,201
1784302586879,bench-w1-latency-input,100
1784302593692,bench-w1-latency-input,101
1784302600394,bench-w1-latency-input,101
1784302607094,bench-w1-latency-input,101
1784302613851,bench-w1-latency-input,101
1784302620633,bench-w1-latency-input,101
1784302627373,bench-w1-latency-input,101
1784302634119,bench-w1-latency-input,101
1784302640849,bench-w1-latency-input,101
1784302647599,bench-w1-latency-input,101
1784302654283,bench-w1-latency-input,101
1784302661013,bench-w1-latency-input,100
1784302667790,bench-w1-latency-input,100
1784302674514,bench-w1-latency-input,101
1784302681283,bench-w1-latency-input,101
1784302688086,bench-w1-latency-input,101
1784302694822,bench-w1-latency-input,101
1784302701546,bench-w1-latency-input,101
1784302708270,bench-w1-latency-input,101
1784302715002,bench-w1-latency-input,101
1784302721790,bench-w1-latency-input,101
1784302728581,bench-w1-latency-input,101
1784302735357,bench-w1-latency-input,101
1784302742168,bench-w1-latency-input,100
1784302748920,bench-w1-latency-input,114
1784302755658,bench-w1-latency-input,0
1784302762468,bench-w1-latency-input,0
1784302769228,bench-w1-latency-input,0
1784302775956,bench-w1-latency-input,0
1784302782694,bench-w1-latency-input,0
1784302789483,bench-w1-latency-input,0
1784302796215,bench-w1-latency-input,0
1784302802960,bench-w1-latency-input,0
1784302809696,bench-w1-latency-input,0
1784302816488,bench-w1-latency-input,0
1784302823186,bench-w1-latency-input,0
1784302829886,bench-w1-latency-input,0
1784302836680,bench-w1-latency-input,0
1784302843405,bench-w1-latency-input,0
1784302850131,bench-w1-latency-input,0
1784302856816,bench-w1-latency-input,0
1784302863557,bench-w1-latency-input,0
1784302870318,bench-w1-latency-input,0
1784302877023,bench-w1-latency-input,0
1784302883881,bench-w1-latency-input,0
1784302890683,bench-w1-latency-input,0
1784302897690,bench-w1-latency-input,0
1784302904422,bench-w1-latency-input,0
1784302911195,bench-w1-latency-input,0
1784302917918,bench-w1-latency-input,0
1784302924678,bench-w1-latency-input,0
1784302931453,bench-w1-latency-input,0
