stream-state-bench-flink-minio  | INFO: Formatting 1st pool, 1 set(s), 1 drives per set.
flink-identity-1                  | [Checkpoint Timer] INFO org.apache.flink.runtime.checkpoint.CheckpointCoordinator - Triggering checkpoint 193 (type=CheckpointType{name='Checkpoint', sharingFilesStrategy=FORWARD_BACKWARD}) @ 1784587806211 for job 8cc7f00b57adc8454d618d9ea3803adc.
stream-state-bench-flink-kafka-1  | [2026-07-20 22:48:40,318] INFO [TransactionCoordinator id=1] Initialized transactionalId stream-state-bench-flink-tumbling-count-latency-failure_s3_throttling_trial2-0-108 with producerId 1033 and producer epoch 0 on partition __transaction_state-20 (kafka.coordinator.transaction.TransactionCoordinator)
stream-state-bench-flink-kafka-1  | [2026-07-20 22:48:41,330] INFO [TransactionCoordinator id=1] Initialized transactionalId stream-state-bench-flink-tumbling-count-latency-failure_s3_throttling_trial2-0-109 with producerId 1034 and producer epoch 0 on partition __transaction_state-21 (kafka.coordinator.transaction.TransactionCoordinator)
stream-state-bench-flink-kafka-1  | [2026-07-20 22:48:42,215] INFO [TransactionCoordinator id=1] Initialized transactionalId stream-state-bench-flink-tumbling-count-latency-failure_s3_throttling_trial2-0-110 with producerId 1035 and producer epoch 0 on partition __transaction_state-43 (kafka.coordinator.transaction.TransactionCoordinator)
flink-identity-1                  | [TumblingEventTimeWindows -> kafka-sink: Writer -> kafka-sink: Committer (1/1)#0] INFO org.apache.flink.connector.kafka.sink.internal.FlinkKafkaInternalProducer - Flushing new partitions
flink-identity-1                  | [TumblingEventTimeWindows -> kafka-sink: Writer -> kafka-sink: Committer (1/1)#0] WARN org.apache.flink.metrics.MetricGroup - Name collision: Group already contains a Metric with the name 'pendingCommittables'. Metric will not be reported.[, taskmanager, e1d232b8-055c-4d38-98dc-650facfa90fc, stream-state-bench-flink-tumbling_count, kafka-sink: Committer, 0]
flink-identity-1                  | [TumblingEventTimeWindows -> kafka-sink: Writer -> kafka-sink: Committer (1/1)#0] INFO org.apache.kafka.clients.producer.internals.TransactionManager - [Producer clientId=producer-stream-state-bench-flink-tumbling-count-latency-failure_s3_throttling_trial2-0-38, transactionalId=stream-state-bench-flink-tumbling-count-latency-failure_s3_throttling_trial2-0-38] Invoking InitProducerId for the first time in order to acquire a producer ID
stream-state-bench-flink-kafka-2  | [2026-07-20 22:46:50,757] INFO [Partition __consumer_offsets-19 broker=2] No checkpointed highwatermark is found for partition __consumer_offsets-19 (kafka.cluster.Partition)
stream-state-bench-flink-kafka-2  | [2026-07-20 22:46:50,757] INFO [Partition __consumer_offsets-19 broker=2] Log loaded for partition __consumer_offsets-19 with initial high watermark 0 (kafka.cluster.Partition)
stream-state-bench-flink-kafka-2  | [2026-07-20 22:46:50,760] INFO [LogLoader partition=__consumer_offsets-32, dir=/tmp/kafka-logs] Loading producer state till offset 0 (org.apache.kafka.storage.internals.log.UnifiedLog)
stream-state-bench-flink-kafka-2  | [2026-07-20 22:46:50,761] INFO Created log for partition __consumer_offsets-32 in /tmp/kafka-logs/__consumer_offsets-32 with properties {cleanup.policy=compact, compression.type="producer", segment.bytes=104857600} (kafka.log.LogManager)
stream-state-bench-flink-kafka-2  | [2026-07-20 22:46:50,761] INFO [Partition __consumer_offsets-32 broker=2] No checkpointed highwatermark is found for partition __consumer_offsets-32 (kafka.cluster.Partition)
stream-state-bench-flink-kafka-2  | [2026-07-20 22:46:50,761] INFO [Partition __consumer_offsets-32 broker=2] Log loaded for partition __consumer_offsets-32 with initial high watermark 0 (kafka.cluster.Partition)
stream-state-bench-flink-kafka-2  | [2026-07-20 22:46:50,765] INFO [LogLoader partition=__consumer_offsets-30, dir=/tmp/kafka-logs] Loading producer state till offset 0 (org.apache.kafka.storage.internals.log.UnifiedLog)
stream-state-bench-flink-kafka-2  | [2026-07-20 22:46:50,766] INFO Created log for partition __consumer_offsets-30 in /tmp/kafka-logs/__consumer_offsets-30 with properties {cleanup.policy=compact, compression.type="producer", segment.bytes=104857600} (kafka.log.LogManager)
stream-state-bench-flink-kafka-2  | [2026-07-20 22:46:50,766] INFO [Partition __consumer_offsets-30 broker=2] No checkpointed highwatermark is found for partition __consumer_offsets-30 (kafka.cluster.Partition)
stream-state-bench-flink-kafka-2  | [2026-07-20 22:46:50,766] INFO [Partition __consumer_offsets-30 broker=2] Log loaded for partition __consumer_offsets-30 with initial high watermark 0 (kafka.cluster.Partition)
stream-state-bench-flink-kafka-2  | [2026-07-20 22:46:50,769] INFO [LogLoader partition=__consumer_offsets-28, dir=/tmp/kafka-logs] Loading producer state till offset 0 (org.apache.kafka.storage.internals.log.UnifiedLog)
stream-state-bench-flink-kafka-2  | [2026-07-20 22:46:50,770] INFO Created log for partition __consumer_offsets-28 in /tmp/kafka-logs/__consumer_offsets-28 with properties {cleanup.policy=compact, compression.type="producer", segment.bytes=104857600} (kafka.log.LogManager)
flink-identity-1                  | [kafka-producer-network-thread | producer-stream-state-bench-flink-tumbling-count-latency-failure_s3_throttling_trial2-0-38] INFO org.apache.kafka.clients.producer.internals.TransactionManager - [Producer clientId=producer-stream-state-bench-flink-tumbling-count-latency-failure_s3_throttling_trial2-0-38, transactionalId=stream-state-bench-flink-tumbling-count-latency-failure_s3_throttling_trial2-0-38] Discovered transaction coordinator kafka-2:9092 (id: 2 rack: null isFenced: false)
stream-state-bench-flink-kafka-2  | [2026-07-20 22:46:50,770] INFO [Partition __consumer_offsets-28 broker=2] No checkpointed highwatermark is found for partition __consumer_offsets-28 (kafka.cluster.Partition)
stream-state-bench-flink-kafka-3  | [2026-07-20 22:51:40,316] INFO [TransactionCoordinator id=3] Initialized transactionalId stream-state-bench-flink-tumbling-count-latency-failure_s3_throttling_trial2-0-288 with producerId 101 and producer epoch 0 on partition __transaction_state-29 (kafka.coordinator.transaction.TransactionCoordinator)
stream-state-bench-flink-kafka-2  | [2026-07-20 22:46:50,770] INFO [Partition __consumer_offsets-28 broker=2] Log loaded for partition __consumer_offsets-28 with initial high watermark 0 (kafka.cluster.Partition)
stream-state-bench-flink-kafka-3  | [2026-07-20 22:51:42,215] INFO [TransactionCoordinator id=3] Initialized transactionalId stream-state-bench-flink-tumbling-count-latency-failure_s3_throttling_trial2-0-290 with producerId 102 and producer epoch 0 on partition __transaction_state-2 (kafka.coordinator.transaction.TransactionCoordinator)
flink-identity-1                  | [kafka-producer-network-thread | producer-stream-state-bench-flink-tumbling-count-latency-failure_s3_throttling_trial2-0-38] INFO org.apache.kafka.clients.producer.internals.TransactionManager - [Producer clientId=producer-stream-state-bench-flink-tumbling-count-latency-failure_s3_throttling_trial2-0-38, transactionalId=stream-state-bench-flink-tumbling-count-latency-failure_s3_throttling_trial2-0-38] ProducerId set to 2067 with epoch 0
flink-identity-1                  | [jobmanager-io-thread-1] INFO org.apache.flink.runtime.state.filesystem.FsCheckpointMetadataOutputStream - Cannot create recoverable writer due to This s3 file system implementation does not support recoverable writers., will use the ordinary writer.
flink-identity-1                  | [jobmanager-io-thread-1] INFO org.apache.flink.runtime.checkpoint.CheckpointCoordinator - Completed checkpoint 193 for job 8cc7f00b57adc8454d618d9ea3803adc (5061 bytes, checkpointDuration=121 ms, finalizationTime=0 ms).
flink-identity-1                  | [SourceCoordinator-Source: kafka-source] INFO org.apache.flink.runtime.source.coordinator.SourceCoordinator - Marking checkpoint 193 as completed for source Source: kafka-source.
flink-identity-1                  | [Checkpoint Timer] INFO org.apache.flink.runtime.checkpoint.CheckpointCoordinator - Triggering checkpoint 194 (type=CheckpointType{name='Checkpoint', sharingFilesStrategy=FORWARD_BACKWARD}) @ 1784587807211 for job 8cc7f00b57adc8454d618d9ea3803adc.
flink-identity-1                  | [TumblingEventTimeWindows -> kafka-sink: Writer -> kafka-sink: Committer (1/1)#0] INFO org.apache.flink.connector.kafka.sink.internal.FlinkKafkaInternalProducer - Flushing new partitions
flink-identity-1                  | [TumblingEventTimeWindows -> kafka-sink: Writer -> kafka-sink: Committer (1/1)#0] WARN org.apache.flink.metrics.MetricGroup - Name collision: Group already contains a Metric with the name 'pendingCommittables'. Metric will not be reported.[, taskmanager, e1d232b8-055c-4d38-98dc-650facfa90fc, stream-state-bench-flink-tumbling_count, kafka-sink: Committer, 0]
flink-identity-1                  | [TumblingEventTimeWindows -> kafka-sink: Writer -> kafka-sink: Committer (1/1)#0] INFO org.apache.kafka.clients.producer.internals.TransactionManager - [Producer clientId=producer-stream-state-bench-flink-tumbling-count-latency-failure_s3_throttling_trial2-0-1, transactionalId=stream-state-bench-flink-tumbling-count-latency-failure_s3_throttling_trial2-0-1] Invoking InitProducerId for the first time in order to acquire a producer ID
flink-identity-1                  | [kafka-producer-network-thread | producer-stream-state-bench-flink-tumbling-count-latency-failure_s3_throttling_trial2-0-1] INFO org.apache.kafka.clients.producer.internals.TransactionManager - [Producer clientId=producer-stream-state-bench-flink-tumbling-count-latency-failure_s3_throttling_trial2-0-1, transactionalId=stream-state-bench-flink-tumbling-count-latency-failure_s3_throttling_trial2-0-1] Discovered transaction coordinator kafka-1:9092 (id: 1 rack: null isFenced: false)
flink-identity-1                  | [kafka-producer-network-thread | producer-stream-state-bench-flink-tumbling-count-latency-failure_s3_throttling_trial2-0-1] INFO org.apache.kafka.clients.producer.internals.TransactionManager - [Producer clientId=producer-stream-state-bench-flink-tumbling-count-latency-failure_s3_throttling_trial2-0-1, transactionalId=stream-state-bench-flink-tumbling-count-latency-failure_s3_throttling_trial2-0-1] ProducerId set to 1060 with epoch 0
stream-state-bench-flink-kafka-2  | [2026-07-20 22:46:50,774] INFO [LogLoader partition=__consumer_offsets-26, dir=/tmp/kafka-logs] Loading producer state till offset 0 (org.apache.kafka.storage.internals.log.UnifiedLog)
flink-identity-1                  | [jobmanager-io-thread-1] INFO org.apache.flink.runtime.state.filesystem.FsCheckpointMetadataOutputStream - Cannot create recoverable writer due to This s3 file system implementation does not support recoverable writers., will use the ordinary writer.
stream-state-bench-flink-kafka-2  | [2026-07-20 22:46:50,775] INFO Created log for partition __consumer_offsets-26 in /tmp/kafka-logs/__consumer_offsets-26 with properties {cleanup.policy=compact, compression.type="producer", segment.bytes=104857600} (kafka.log.LogManager)
stream-state-bench-flink-kafka-3  | [2026-07-20 22:51:45,316] INFO [TransactionCoordinator id=3] Initialized transactionalId stream-state-bench-flink-tumbling-count-latency-failure_s3_throttling_trial2-0-293 with producerId 103 and producer epoch 0 on partition __transaction_state-5 (kafka.coordinator.transaction.TransactionCoordinator)
stream-state-bench-flink-kafka-3  | [2026-07-20 22:51:46,316] INFO [TransactionCoordinator id=3] Initialized transactionalId stream-state-bench-flink-tumbling-count-latency-failure_s3_throttling_trial2-0-294 with producerId 104 and producer epoch 0 on partition __transaction_state-6 (kafka.coordinator.transaction.TransactionCoordinator)
stream-state-bench-flink-kafka-2  | [2026-07-20 22:46:50,775] INFO [Partition __consumer_offsets-26 broker=2] No checkpointed highwatermark is found for partition __consumer_offsets-26 (kafka.cluster.Partition)
stream-state-bench-flink-kafka-2  | [2026-07-20 22:46:50,775] INFO [Partition __consumer_offsets-26 broker=2] Log loaded for partition __consumer_offsets-26 with initial high watermark 0 (kafka.cluster.Partition)
stream-state-bench-flink-kafka-2  | [2026-07-20 22:46:50,778] INFO [LogLoader partition=__consumer_offsets-7, dir=/tmp/kafka-logs] Loading producer state till offset 0 (org.apache.kafka.storage.internals.log.UnifiedLog)
stream-state-bench-flink-kafka-2  | [2026-07-20 22:46:50,779] INFO Created log for partition __consumer_offsets-7 in /tmp/kafka-logs/__consumer_offsets-7 with properties {cleanup.policy=compact, compression.type="producer", segment.bytes=104857600} (kafka.log.LogManager)
stream-state-bench-flink-kafka-2  | [2026-07-20 22:46:50,779] INFO [Partition __consumer_offsets-7 broker=2] No checkpointed highwatermark is found for partition __consumer_offsets-7 (kafka.cluster.Partition)
stream-state-bench-flink-kafka-2  | [2026-07-20 22:46:50,779] INFO [Partition __consumer_offsets-7 broker=2] Log loaded for partition __consumer_offsets-7 with initial high watermark 0 (kafka.cluster.Partition)
stream-state-bench-flink-kafka-2  | [2026-07-20 22:46:50,782] INFO [LogLoader partition=__consumer_offsets-38, dir=/tmp/kafka-logs] Loading producer state till offset 0 (org.apache.kafka.storage.internals.log.UnifiedLog)
stream-state-bench-flink-kafka-2  | [2026-07-20 22:46:50,783] INFO Created log for partition __consumer_offsets-38 in /tmp/kafka-logs/__consumer_offsets-38 with properties {cleanup.policy=compact, compression.type="producer", segment.bytes=104857600} (kafka.log.LogManager)
stream-state-bench-flink-kafka-2  | [2026-07-20 22:46:50,783] INFO [Partition __consumer_offsets-38 broker=2] No checkpointed highwatermark is found for partition __consumer_offsets-38 (kafka.cluster.Partition)
stream-state-bench-flink-kafka-2  | [2026-07-20 22:46:50,784] INFO [Partition __consumer_offsets-38 broker=2] Log loaded for partition __consumer_offsets-38 with initial high watermark 0 (kafka.cluster.Partition)
stream-state-bench-flink-kafka-2  | [2026-07-20 22:46:50,787] INFO [LogLoader partition=__consumer_offsets-3, dir=/tmp/kafka-logs] Loading producer state till offset 0 (org.apache.kafka.storage.internals.log.UnifiedLog)
stream-state-bench-flink-kafka-2  | [2026-07-20 22:46:50,788] INFO Created log for partition __consumer_offsets-3 in /tmp/kafka-logs/__consumer_offsets-3 with properties {cleanup.policy=compact, compression.type="producer", segment.bytes=104857600} (kafka.log.LogManager)
stream-state-bench-flink-kafka-2  | [2026-07-20 22:46:50,788] INFO [Partition __consumer_offsets-3 broker=2] No checkpointed highwatermark is found for partition __consumer_offsets-3 (kafka.cluster.Partition)
stream-state-bench-flink-kafka-2  | [2026-07-20 22:46:50,788] INFO [Partition __consumer_offsets-3 broker=2] Log loaded for partition __consumer_offsets-3 with initial high watermark 0 (kafka.cluster.Partition)
stream-state-bench-flink-kafka-2  | [2026-07-20 22:46:50,791] INFO [LogLoader partition=__consumer_offsets-36, dir=/tmp/kafka-logs] Loading producer state till offset 0 (org.apache.kafka.storage.internals.log.UnifiedLog)
stream-state-bench-flink-kafka-2  | [2026-07-20 22:46:50,792] INFO Created log for partition __consumer_offsets-36 in /tmp/kafka-logs/__consumer_offsets-36 with properties {cleanup.policy=compact, compression.type="producer", segment.bytes=104857600} (kafka.log.LogManager)
stream-state-bench-flink-kafka-2  | [2026-07-20 22:46:50,792] INFO [Partition __consumer_offsets-36 broker=2] No checkpointed highwatermark is found for partition __consumer_offsets-36 (kafka.cluster.Partition)
stream-state-bench-flink-kafka-3  | [2026-07-20 22:51:49,316] INFO [TransactionCoordinator id=3] Initialized transactionalId stream-state-bench-flink-tumbling-count-latency-failure_s3_throttling_trial2-0-297 with producerId 105 and producer epoch 0 on partition __transaction_state-9 (kafka.coordinator.transaction.TransactionCoordinator)
stream-state-bench-flink-kafka-1  | [2026-07-20 22:48:45,317] INFO [TransactionCoordinator id=1] Initialized transactionalId stream-state-bench-flink-tumbling-count-latency-failure_s3_throttling_trial2-0-113 with producerId 1036 and producer epoch 0 on partition __transaction_state-46 (kafka.coordinator.transaction.TransactionCoordinator)
stream-state-bench-flink-kafka-3  | [2026-07-20 22:51:52,316] INFO [TransactionCoordinator id=3] Initialized transactionalId stream-state-bench-flink-tumbling-count-latency-failure_s3_throttling_trial2-0-300 with producerId 106 and producer epoch 0 on partition __transaction_state-34 (kafka.coordinator.transaction.TransactionCoordinator)
stream-state-bench-flink-kafka-3  | [2026-07-20 22:51:55,316] INFO [TransactionCoordinator id=3] Initialized transactionalId stream-state-bench-flink-tumbling-count-latency-failure_s3_throttling_trial2-0-303 with producerId 107 and producer epoch 0 on partition __transaction_state-37 (kafka.coordinator.transaction.TransactionCoordinator)
stream-state-bench-flink-kafka-3  | [2026-07-20 22:51:59,316] INFO [TransactionCoordinator id=3] Initialized transactionalId stream-state-bench-flink-tumbling-count-latency-failure_s3_throttling_trial2-0-307 with producerId 108 and producer epoch 0 on partition __transaction_state-41 (kafka.coordinator.transaction.TransactionCoordinator)
stream-state-bench-flink-kafka-3  | [2026-07-20 22:52:00,316] INFO [TransactionCoordinator id=3] Initialized transactionalId stream-state-bench-flink-tumbling-count-latency-failure_s3_throttling_trial2-0-308 with producerId 109 and producer epoch 0 on partition __transaction_state-42 (kafka.coordinator.transaction.TransactionCoordinator)
stream-state-bench-flink-kafka-3  | [2026-07-20 22:52:03,316] INFO [TransactionCoordinator id=3] Initialized transactionalId stream-state-bench-flink-tumbling-count-latency-failure_s3_throttling_trial2-0-311 with producerId 110 and producer epoch 0 on partition __transaction_state-16 (kafka.coordinator.transaction.TransactionCoordinator)
stream-state-bench-flink-kafka-3  | [2026-07-20 22:52:03,442] INFO [UnifiedLog partition=bench-tumbling-count-latency-flink-output-0, dir=/tmp/kafka-logs] Incremented log start offset to 100 due to segment deletion (org.apache.kafka.storage.internals.log.UnifiedLog)
stream-state-bench-flink-kafka-3  | [2026-07-20 22:52:03,446] INFO [UnifiedLog partition=bench-tumbling-count-latency-flink-output-0, dir=/tmp/kafka-logs] Deleting segment LogSegment(baseOffset=0, size=18522, lastModifiedTime=1784587649965, largestRecordTimestamp=59999) due to log retention time 604800000ms breach based on the largest record timestamp in the segment (org.apache.kafka.storage.internals.log.UnifiedLog)
stream-state-bench-flink-kafka-3  | [2026-07-20 22:52:05,215] INFO [TransactionCoordinator id=3] Initialized transactionalId stream-state-bench-flink-tumbling-count-latency-failure_s3_throttling_trial2-0-313 with producerId 111 and producer epoch 0 on partition __transaction_state-18 (kafka.coordinator.transaction.TransactionCoordinator)
stream-state-bench-flink-kafka-3  | [2026-07-20 22:52:09,317] INFO [TransactionCoordinator id=3] Initialized transactionalId stream-state-bench-flink-tumbling-count-latency-failure_s3_throttling_trial2-0-317 with producerId 112 and producer epoch 0 on partition __transaction_state-22 (kafka.coordinator.transaction.TransactionCoordinator)
stream-state-bench-flink-kafka-3  | [2026-07-20 22:52:11,216] INFO [TransactionCoordinator id=3] Initialized transactionalId stream-state-bench-flink-tumbling-count-latency-failure_s3_throttling_trial2-0-319 with producerId 113 and producer epoch 0 on partition __transaction_state-24 (kafka.coordinator.transaction.TransactionCoordinator)
flink-identity-1                  | [jobmanager-io-thread-1] INFO org.apache.flink.runtime.checkpoint.CheckpointCoordinator - Completed checkpoint 194 for job 8cc7f00b57adc8454d618d9ea3803adc (5061 bytes, checkpointDuration=122 ms, finalizationTime=0 ms).
flink-identity-1                  | [SourceCoordinator-Source: kafka-source] INFO org.apache.flink.runtime.source.coordinator.SourceCoordinator - Marking checkpoint 194 as completed for source Source: kafka-source.
flink-identity-1                  | [Checkpoint Timer] INFO org.apache.flink.runtime.checkpoint.CheckpointCoordinator - Triggering checkpoint 195 (type=CheckpointType{name='Checkpoint', sharingFilesStrategy=FORWARD_BACKWARD}) @ 1784587808211 for job 8cc7f00b57adc8454d618d9ea3803adc.
flink-identity-1                  | [TumblingEventTimeWindows -> kafka-sink: Writer -> kafka-sink: Committer (1/1)#0] INFO org.apache.flink.connector.kafka.sink.internal.FlinkKafkaInternalProducer - Flushing new partitions
stream-state-bench-flink-kafka-3  | [2026-07-20 22:52:13,215] INFO [TransactionCoordinator id=3] Initialized transactionalId stream-state-bench-flink-tumbling-count-latency-failure_s3_throttling_trial2-0-321 with producerId 114 and producer epoch 0 on partition __transaction_state-47 (kafka.coordinator.transaction.TransactionCoordinator)
stream-state-bench-flink-kafka-3  | [2026-07-20 22:52:14,316] INFO [TransactionCoordinator id=3] Initialized transactionalId stream-state-bench-flink-tumbling-count-latency-failure_s3_throttling_trial2-0-322 with producerId 115 and producer epoch 0 on partition __transaction_state-48 (kafka.coordinator.transaction.TransactionCoordinator)
stream-state-bench-flink-kafka-3  | [2026-07-20 22:52:18,316] INFO [TransactionCoordinator id=3] Initialized transactionalId stream-state-bench-flink-tumbling-count-latency-failure_s3_throttling_trial2-0-326 with producerId 116 and producer epoch 0 on partition __transaction_state-2 (kafka.coordinator.transaction.TransactionCoordinator)
stream-state-bench-flink-kafka-3  | [2026-07-20 22:52:19,260] INFO [GroupCoordinator id=3 topic=__consumer_offsets partition=19] [Group console-consumer-6491] Member console-consumer-086e342f-ee46-49e3-babf-61985533743f has left group through explicit `LeaveGroup` request; client reason: the consumer is being closed (org.apache.kafka.coordinator.group.GroupMetadataManager)
stream-state-bench-flink-kafka-3  | [2026-07-20 22:52:19,261] INFO [GroupCoordinator id=3 topic=__consumer_offsets partition=19] Preparing to rebalance group console-consumer-6491 in state PreparingRebalance with old generation 1 (reason: explicit `LeaveGroup` request for (console-consumer-086e342f-ee46-49e3-babf-61985533743f) members.). (org.apache.kafka.coordinator.group.GroupMetadataManager)
stream-state-bench-flink-kafka-3  | [2026-07-20 22:52:19,261] INFO [GroupCoordinator id=3 topic=__consumer_offsets partition=19] Group console-consumer-6491 with generation 2 is now empty. (org.apache.kafka.coordinator.group.GroupMetadataManager)
stream-state-bench-flink-kafka-2  | [2026-07-20 22:46:50,792] INFO [Partition __consumer_offsets-36 broker=2] Log loaded for partition __consumer_offsets-36 with initial high watermark 0 (kafka.cluster.Partition)
stream-state-bench-flink-kafka-2  | [2026-07-20 22:46:50,795] INFO [LogLoader partition=__consumer_offsets-1, dir=/tmp/kafka-logs] Loading producer state till offset 0 (org.apache.kafka.storage.internals.log.UnifiedLog)
stream-state-bench-flink-kafka-2  | [2026-07-20 22:46:50,796] INFO Created log for partition __consumer_offsets-1 in /tmp/kafka-logs/__consumer_offsets-1 with properties {cleanup.policy=compact, compression.type="producer", segment.bytes=104857600} (kafka.log.LogManager)
stream-state-bench-flink-kafka-2  | [2026-07-20 22:46:50,796] INFO [Partition __consumer_offsets-1 broker=2] No checkpointed highwatermark is found for partition __consumer_offsets-1 (kafka.cluster.Partition)
stream-state-bench-flink-kafka-2  | [2026-07-20 22:46:50,796] INFO [Partition __consumer_offsets-1 broker=2] Log loaded for partition __consumer_offsets-1 with initial high watermark 0 (kafka.cluster.Partition)
stream-state-bench-flink-kafka-1  | [2026-07-20 22:48:49,318] INFO [TransactionCoordinator id=1] Initialized transactionalId stream-state-bench-flink-tumbling-count-latency-failure_s3_throttling_trial2-0-117 with producerId 1037 and producer epoch 0 on partition __transaction_state-0 (kafka.coordinator.transaction.TransactionCoordinator)
stream-state-bench-flink-kafka-1  | [2026-07-20 22:48:53,317] INFO [TransactionCoordinator id=1] Initialized transactionalId stream-state-bench-flink-tumbling-count-latency-failure_s3_throttling_trial2-0-121 with producerId 1038 and producer epoch 0 on partition __transaction_state-25 (kafka.coordinator.transaction.TransactionCoordinator)
stream-state-bench-flink-kafka-2  | [2026-07-20 22:46:50,800] INFO [LogLoader partition=__consumer_offsets-34, dir=/tmp/kafka-logs] Loading producer state till offset 0 (org.apache.kafka.storage.internals.log.UnifiedLog)
stream-state-bench-flink-kafka-1  | [2026-07-20 22:48:56,317] INFO [TransactionCoordinator id=1] Initialized transactionalId stream-state-bench-flink-tumbling-count-latency-failure_s3_throttling_trial2-0-124 with producerId 1039 and producer epoch 0 on partition __transaction_state-28 (kafka.coordinator.transaction.TransactionCoordinator)
stream-state-bench-flink-kafka-2  | [2026-07-20 22:46:50,800] INFO Created log for partition __consumer_offsets-34 in /tmp/kafka-logs/__consumer_offsets-34 with properties {cleanup.policy=compact, compression.type="producer", segment.bytes=104857600} (kafka.log.LogManager)
flink-identity-1                  | [TumblingEventTimeWindows -> kafka-sink: Writer -> kafka-sink: Committer (1/1)#0] WARN org.apache.flink.metrics.MetricGroup - Name collision: Group already contains a Metric with the name 'pendingCommittables'. Metric will not be reported.[, taskmanager, e1d232b8-055c-4d38-98dc-650facfa90fc, stream-state-bench-flink-tumbling_count, kafka-sink: Committer, 0]
stream-state-bench-flink-kafka-2  | [2026-07-20 22:46:50,801] INFO [Partition __consumer_offsets-34 broker=2] No checkpointed highwatermark is found for partition __consumer_offsets-34 (kafka.cluster.Partition)
flink-identity-1                  | [TumblingEventTimeWindows -> kafka-sink: Writer -> kafka-sink: Committer (1/1)#0] INFO org.apache.kafka.clients.producer.internals.TransactionManager - [Producer clientId=producer-stream-state-bench-flink-tumbling-count-latency-failure_s3_throttling_trial2-0-38, transactionalId=stream-state-bench-flink-tumbling-count-latency-failure_s3_throttling_trial2-0-38] Invoking InitProducerId for the first time in order to acquire a producer ID
stream-state-bench-flink-kafka-1  | [2026-07-20 22:48:58,216] INFO [TransactionCoordinator id=1] Initialized transactionalId stream-state-bench-flink-tumbling-count-latency-failure_s3_throttling_trial2-0-126 with producerId 1040 and producer epoch 0 on partition __transaction_state-30 (kafka.coordinator.transaction.TransactionCoordinator)
flink-identity-1                  | [kafka-producer-network-thread | producer-stream-state-bench-flink-tumbling-count-latency-failure_s3_throttling_trial2-0-38] INFO org.apache.kafka.clients.producer.internals.TransactionManager - [Producer clientId=producer-stream-state-bench-flink-tumbling-count-latency-failure_s3_throttling_trial2-0-38, transactionalId=stream-state-bench-flink-tumbling-count-latency-failure_s3_throttling_trial2-0-38] Discovered transaction coordinator kafka-3:9092 (id: 3 rack: null isFenced: false)
stream-state-bench-flink-kafka-1  | [2026-07-20 22:49:01,318] INFO [TransactionCoordinator id=1] Initialized transactionalId stream-state-bench-flink-tumbling-count-latency-failure_s3_throttling_trial2-0-129 with producerId 1041 and producer epoch 0 on partition __transaction_state-33 (kafka.coordinator.transaction.TransactionCoordinator)
flink-identity-1                  | [kafka-producer-network-thread | producer-stream-state-bench-flink-tumbling-count-latency-failure_s3_throttling_trial2-0-38] INFO org.apache.kafka.clients.producer.internals.TransactionManager - [Producer clientId=producer-stream-state-bench-flink-tumbling-count-latency-failure_s3_throttling_trial2-0-38, transactionalId=stream-state-bench-flink-tumbling-count-latency-failure_s3_throttling_trial2-0-38] ProducerId set to 67 with epoch 0
flink-identity-1                  | [jobmanager-io-thread-1] INFO org.apache.flink.runtime.state.filesystem.FsCheckpointMetadataOutputStream - Cannot create recoverable writer due to This s3 file system implementation does not support recoverable writers., will use the ordinary writer.
flink-identity-1                  | [jobmanager-io-thread-1] INFO org.apache.flink.runtime.checkpoint.CheckpointCoordinator - Completed checkpoint 195 for job 8cc7f00b57adc8454d618d9ea3803adc (5061 bytes, checkpointDuration=120 ms, finalizationTime=1 ms).
flink-identity-1                  | [SourceCoordinator-Source: kafka-source] INFO org.apache.flink.runtime.source.coordinator.SourceCoordinator - Marking checkpoint 195 as completed for source Source: kafka-source.
flink-identity-1                  | [Checkpoint Timer] INFO org.apache.flink.runtime.checkpoint.CheckpointCoordinator - Triggering checkpoint 196 (type=CheckpointType{name='Checkpoint', sharingFilesStrategy=FORWARD_BACKWARD}) @ 1784587809211 for job 8cc7f00b57adc8454d618d9ea3803adc.
flink-identity-1                  | [TumblingEventTimeWindows -> kafka-sink: Writer -> kafka-sink: Committer (1/1)#0] INFO org.apache.flink.connector.kafka.sink.internal.FlinkKafkaInternalProducer - Flushing new partitions
flink-identity-1                  | [TumblingEventTimeWindows -> kafka-sink: Writer -> kafka-sink: Committer (1/1)#0] WARN org.apache.flink.metrics.MetricGroup - Name collision: Group already contains a Metric with the name 'pendingCommittables'. Metric will not be reported.[, taskmanager, e1d232b8-055c-4d38-98dc-650facfa90fc, stream-state-bench-flink-tumbling_count, kafka-sink: Committer, 0]
flink-identity-1                  | [TumblingEventTimeWindows -> kafka-sink: Writer -> kafka-sink: Committer (1/1)#0] INFO org.apache.kafka.clients.producer.internals.TransactionManager - [Producer clientId=producer-stream-state-bench-flink-tumbling-count-latency-failure_s3_throttling_trial2-0-1, transactionalId=stream-state-bench-flink-tumbling-count-latency-failure_s3_throttling_trial2-0-1] Invoking InitProducerId for the first time in order to acquire a producer ID
