event_id,t0_ms,t1_ms,t2_ms,t3_ms,t1_t0_ms,t2_t1_ms,t3_t2_ms,latency_ms
e-77,1784168106393.971,1784168106997,1784168107003.0,1784168107912.424,603.029,6.0,909.424,1518.453
e-78,1784168106443.977,1784168106997,1784168107003.0,1784168107912.4248,553.023,6.0,909.425,1468.448
e-79,1784168106493.9595,1784168106997,1784168107003.0,1784168107912.4377,503.041,6.0,909.438,1418.478
e-80,1784168106543.9426,1784168106997,1784168107003.0,1784168107912.4524,453.057,6.0,909.452,1368.51
e-81,1784168106593.9385,1784168106997,1784168107003.0,1784168107912.453,403.062,6.0,909.453,1318.514
e-82,1784168106643.9343,1784168106997,1784168107003.0,1784168107912.4534,353.066,6.0,909.453,1268.519
e-83,1784168106693.9265,1784168106997,1784168107003.0,1784168107912.4539,303.073,6.0,909.454,1218.527
e-84,1784168106743.9426,1784168106997,1784168107003.0,1784168107912.6506,253.057,6.0,909.651,1168.708
e-85,1784168106793.9417,1784168106997,1784168107003.0,1784168107912.6523,203.058,6.0,909.652,1118.711
e-86,1784168106843.94,1784168106997,1784168107004.0,1784168107912.653,153.06,7.0,908.653,1068.713
e-87,1784168106893.9397,1784168106997,1784168107004.0,1784168107912.6536,103.06,7.0,908.654,1018.714
e-88,1784168106943.9578,1784168106997,1784168107004.0,1784168107912.6543,53.042,7.0,908.654,968.697
e-89,1784168106993.9446,1784168106997,1784168107004.0,1784168107912.655,3.055,7.0,908.655,918.71
e-90,1784168107043.9495,1784168107498,1784168107502.0,1784168107912.6558,454.051,4.0,410.656,868.706
e-91,1784168107093.9448,1784168107498,1784168107502.0,1784168107912.7742,404.055,4.0,410.774,818.829
e-92,1784168107143.9548,1784168107498,1784168107502.0,1784168107912.7756,354.045,4.0,410.776,768.821
e-93,1784168107193.943,1784168107498,1784168107502.0,1784168107914.6812,304.057,4.0,412.681,720.738
e-94,1784168107243.9348,1784168107498,1784168107503.0,1784168107914.6826,254.065,5.0,411.683,670.748
e-95,1784168107293.9365,1784168107498,1784168107503.0,1784168107914.683,204.063,5.0,411.683,620.747
e-96,1784168107343.9456,1784168107498,1784168107503.0,1784168107914.6833,154.054,5.0,411.683,570.738
e-97,1784168107393.9526,1784168107498,1784168107503.0,1784168107914.6838,104.047,5.0,411.684,520.731
e-98,1784168107443.941,1784168107498,1784168107503.0,1784168107914.684,54.059,5.0,411.684,470.743
e-99,1784168107493.9382,1784168107498,1784168107503.0,1784168107914.6846,4.062,5.0,411.685,420.746
