event_id,t0_ms,t1_ms,t2_ms,t3_ms,t1_t0_ms,t2_t1_ms,t3_t2_ms,latency_ms
e-119,1784302367163.6519,1784302367866,1784302367871.0,1784302368291.1196,702.348,5.0,420.12,1127.468
e-120,1784302367213.654,1784302367866,1784302367871.0,1784302368291.12,652.346,5.0,420.12,1077.466
e-121,1784302367263.6475,1784302367866,1784302367871.0,1784302368291.1206,602.353,5.0,420.121,1027.473
e-122,1784302367313.6453,1784302367866,1784302367871.0,1784302368291.121,552.355,5.0,420.121,977.476
e-123,1784302367363.646,1784302367866,1784302367872.0,1784302368291.1216,502.354,6.0,419.122,927.476
e-124,1784302367413.6465,1784302367866,1784302367872.0,1784302368291.1218,452.354,6.0,419.122,877.475
e-125,1784302367463.6416,1784302367866,1784302367872.0,1784302368291.1223,402.358,6.0,419.122,827.481
e-126,1784302367513.6462,1784302367866,1784302367872.0,1784302368291.1226,352.354,6.0,419.123,777.476
e-127,1784302367563.6423,1784302367866,1784302367873.0,1784302368291.123,302.358,7.0,418.123,727.481
e-128,1784302367613.6482,1784302367866,1784302367873.0,1784302368291.1235,252.352,7.0,418.124,677.475
e-129,1784302367663.6409,1784302367866,1784302367873.0,1784302368291.1248,202.359,7.0,418.125,627.484
e-130,1784302367713.647,1784302367866,1784302367874.0,1784302368291.1252,152.353,8.0,417.125,577.478
e-131,1784302367763.625,1784302367866,1784302367874.0,1784302368291.1255,102.375,8.0,417.125,527.5
e-132,1784302367813.6362,1784302367866,1784302367874.0,1784302368291.126,52.364,8.0,417.126,477.49
e-133,1784302367863.6492,1784302367866,1784302367874.0,1784302368291.1262,2.351,8.0,417.126,427.477
e-134,1784302367913.6448,1784302368914,1784302368918.0,1784302369334.9585,1000.355,4.0,416.958,1421.314
e-135,1784302367963.6455,1784302368914,1784302368918.0,1784302369334.9607,950.354,4.0,416.961,1371.315
e-136,1784302368013.6458,1784302368914,1784302368919.0,1784302369334.9617,900.354,5.0,415.962,1321.316
e-137,1784302368063.6514,1784302368914,1784302368919.0,1784302369334.9626,850.349,5.0,415.963,1271.311
e-138,1784302368113.6409,1784302368914,1784302368919.0,1784302369334.9634,800.359,5.0,415.963,1221.323
e-139,1784302368163.6948,1784302368914,1784302368919.0,1784302369334.9639,750.305,5.0,415.964,1171.269
e-140,1784302368213.685,1784302368914,1784302368919.0,1784302369334.986,700.315,5.0,415.986,1121.301
e-141,1784302368263.6897,1784302368914,1784302368919.0,1784302369335.0,650.31,5.0,416.0,1071.31
e-142,1784302368313.6775,1784302368914,1784302368919.0,1784302369335.0007,600.323,5.0,416.001,1021.323
e-143,1784302368363.6768,1784302368914,1784302368919.0,1784302369335.0017,550.323,5.0,416.002,971.325
e-144,1784302368413.6738,1784302368914,1784302368920.0,1784302369335.0024,500.326,6.0,415.002,921.329
e-145,1784302368463.653,1784302368914,1784302368920.0,1784302369335.0474,450.347,6.0,415.047,871.394
e-146,1784302368513.6907,1784302368914,1784302368920.0,1784302369335.0483,400.309,6.0,415.048,821.358
e-147,1784302368563.6309,1784302368914,1784302368920.0,1784302369335.049,350.369,6.0,415.049,771.418
e-148,1784302368613.6528,1784302368914,1784302368920.0,1784302369335.0496,300.347,6.0,415.05,721.397
e-149,1784302368663.6538,1784302368914,1784302368920.0,1784302369335.052,250.346,6.0,415.052,671.398
e-150,1784302368713.6443,1784302368914,1784302368920.0,1784302369335.0527,200.356,6.0,415.053,621.408
e-151,1784302368763.642,1784302368914,1784302368921.0,1784302369335.1033,150.358,7.0,414.103,571.461
e-152,1784302368813.6519,1784302368914,1784302368921.0,1784302369335.104,100.348,7.0,414.104,521.452
e-153,1784302368863.6462,1784302368914,1784302368921.0,1784302369335.1045,50.354,7.0,414.104,471.458
e-154,1784302368913.65,1784302369916,1784302369919.0,1784302370437.2847,1002.35,3.0,518.285,1523.635
e-155,1784302368963.65,1784302369916,1784302369919.0,1784302370437.2869,952.35,3.0,518.287,1473.637
e-156,1784302369013.6406,1784302369916,1784302369919.0,1784302370437.288,902.359,3.0,518.288,1423.647
e-157,1784302369063.6455,1784302369916,1784302369920.0,1784302370437.2883,852.354,4.0,517.288,1373.643
e-158,1784302369113.6448,1784302369916,1784302369920.0,1784302370437.2888,802.355,4.0,517.289,1323.644
e-159,1784302369163.6445,1784302369916,1784302369920.0,1784302370437.289,752.355,4.0,517.289,1273.645
e-160,1784302369213.6428,1784302369916,1784302369920.0,1784302370437.2898,702.357,4.0,517.29,1223.647
e-161,1784302369263.6465,1784302369916,1784302369920.0,1784302370437.29,652.354,4.0,517.29,1173.644
e-162,1784302369313.6401,1784302369916,1784302369920.0,1784302370437.299,602.36,4.0,517.299,1123.659
e-163,1784302369363.641,1784302369916,1784302369920.0,1784302370437.2998,552.359,4.0,517.3,1073.659
e-164,1784302369413.6443,1784302369916,1784302369921.0,1784302370437.3,502.356,5.0,516.3,1023.656
e-165,1784302369463.6404,1784302369916,1784302369921.0,1784302370437.3005,452.36,5.0,516.301,973.66
e-166,1784302369513.6504,1784302369916,1784302369921.0,1784302370437.3008,402.35,5.0,516.301,923.65
e-167,1784302369563.6575,1784302369916,1784302369921.0,1784302370437.301,352.343,5.0,516.301,873.644
e-168,1784302369613.6562,1784302369916,1784302369921.0,1784302370437.3015,302.344,5.0,516.302,823.645
e-169,1784302369663.6377,1784302369916,1784302369921.0,1784302370437.3018,252.362,5.0,516.302,773.664
e-170,1784302369713.6343,1784302369916,1784302369922.0,1784302370437.3022,202.366,6.0,515.302,723.668
