timestamp_ms,topic,lag
1784313576682,bench-w4-latency-input,0
1784313583404,bench-w4-latency-input,0
1784313590141,bench-w4-latency-input,0
1784313596852,bench-w4-latency-input,0
1784313603597,bench-w4-latency-input,0
1784313610294,bench-w4-latency-input,0
1784313617081,bench-w4-latency-input,0
1784313623852,bench-w4-latency-input,0
1784313630570,bench-w4-latency-input,0
1784313637339,bench-w4-latency-input,0
1784313644094,bench-w4-latency-input,0
1784313650790,bench-w4-latency-input,0
1784313657516,bench-w4-latency-input,0
1784313664286,bench-w4-latency-input,0
1784313671073,bench-w4-latency-input,0
1784313677785,bench-w4-latency-input,0
1784313684489,bench-w4-latency-input,0
1784313691177,bench-w4-latency-input,0
1784313697911,bench-w4-latency-input,0
1784313704623,bench-w4-latency-input,0
1784313711360,bench-w4-latency-input,0
1784313718153,bench-w4-latency-input,0
1784313724924,bench-w4-latency-input,0
1784313731646,bench-w4-latency-input,0
1784313738366,bench-w4-latency-input,0
1784313745072,bench-w4-latency-input,0
1784313751801,bench-w4-latency-input,0
1784313758590,bench-w4-latency-input,0
1784313765354,bench-w4-latency-input,0
1784313772112,bench-w4-latency-input,0
1784313778870,bench-w4-latency-input,0
1784313785579,bench-w4-latency-input,0
1784313792331,bench-w4-latency-input,0
1784313798964,bench-w4-latency-input,0
1784313805740,bench-w4-latency-input,0
1784313812417,bench-w4-latency-input,0
1784313819146,bench-w4-latency-input,0
1784313825814,bench-w4-latency-input,0
1784313832517,bench-w4-latency-input,0
1784313839249,bench-w4-latency-input,0
1784313846012,bench-w4-latency-input,0
1784313852752,bench-w4-latency-input,0
1784313859424,bench-w4-latency-input,0
1784313866177,bench-w4-latency-input,0
1784313872866,bench-w4-latency-input,0
1784313879604,bench-w4-latency-input,0
1784313886350,bench-w4-latency-input,0
1784313893156,bench-w4-latency-input,0
1784313899861,bench-w4-latency-input,0
1784313906562,bench-w4-latency-input,0
1784313913285,bench-w4-latency-input,0
1784313919981,bench-w4-latency-input,0
1784313926694,bench-w4-latency-input,0
1784313933422,bench-w4-latency-input,0
1784313940194,bench-w4-latency-input,0
1784313946989,bench-w4-latency-input,0
1784313953756,bench-w4-latency-input,0
1784313960455,bench-w4-latency-input,0
1784313967178,bench-w4-latency-input,0
1784313973914,bench-w4-latency-input,0
1784313980626,bench-w4-latency-input,0
1784313987337,bench-w4-latency-input,0
1784313994158,bench-w4-latency-input,0
1784314000921,bench-w4-latency-input,0
1784314007598,bench-w4-latency-input,0
1784314014320,bench-w4-latency-input,0
1784314020996,bench-w4-latency-input,0
1784314027713,bench-w4-latency-input,0
1784314034444,bench-w4-latency-input,0
1784314041202,bench-w4-latency-input,0
1784314047950,bench-w4-latency-input,0
1784314054686,bench-w4-latency-input,0
1784314061360,bench-w4-latency-input,0
1784314068021,bench-w4-latency-input,0
1784314074731,bench-w4-latency-input,0
1784314081480,bench-w4-latency-input,0
1784314088203,bench-w4-latency-input,0
1784314094989,bench-w4-latency-input,0
1784314101727,bench-w4-latency-input,0
1784314108445,bench-w4-latency-input,0
1784314115163,bench-w4-latency-input,0
1784314121933,bench-w4-latency-input,0
1784314128700,bench-w4-latency-input,0
1784314135437,bench-w4-latency-input,0
1784314142142,bench-w4-latency-input,0
1784314148844,bench-w4-latency-input,0
1784314155544,bench-w4-latency-input,0
1784314162259,bench-w4-latency-input,0
1784314169002,bench-w4-latency-input,0
1784314175719,bench-w4-latency-input,0
1784314182468,bench-w4-latency-input,0
1784314189239,bench-w4-latency-input,0
1784314195954,bench-w4-latency-input,0
1784314202696,bench-w4-latency-input,0
1784314209401,bench-w4-latency-input,0
1784314216109,bench-w4-latency-input,0
1784314222827,bench-w4-latency-input,0
1784314229624,bench-w4-latency-input,0
1784314236388,bench-w4-latency-input,0
1784314243127,bench-w4-latency-input,0
1784314249840,bench-w4-latency-input,0
1784314256560,bench-w4-latency-input,0
1784314263283,bench-w4-latency-input,0
1784314270012,bench-w4-latency-input,0
1784314276771,bench-w4-latency-input,0
1784314283537,bench-w4-latency-input,0
1784314290309,bench-w4-latency-input,0
1784314297057,bench-w4-latency-input,0
1784314303832,bench-w4-latency-input,0
1784314310572,bench-w4-latency-input,0
1784314317273,bench-w4-latency-input,0
1784314323947,bench-w4-latency-input,0
1784314330667,bench-w4-latency-input,0
1784314337428,bench-w4-latency-input,0
1784314344164,bench-w4-latency-input,0
1784314350915,bench-w4-latency-input,0
1784314357626,bench-w4-latency-input,0
1784314364356,bench-w4-latency-input,0
1784314371085,bench-w4-latency-input,0
1784314377904,bench-w4-latency-input,0
1784314384691,bench-w4-latency-input,0
1784314391438,bench-w4-latency-input,0
1784314398141,bench-w4-latency-input,0
1784314404895,bench-w4-latency-input,0
1784314411651,bench-w4-latency-input,0
1784314418394,bench-w4-latency-input,0
1784314425170,bench-w4-latency-input,0
1784314431865,bench-w4-latency-input,0
1784314438551,bench-w4-latency-input,0
1784314445264,bench-w4-latency-input,0
1784314452033,bench-w4-latency-input,0
1784314458853,bench-w4-latency-input,0
1784314465607,bench-w4-latency-input,0
1784314472339,bench-w4-latency-input,0
1784314479049,bench-w4-latency-input,0
1784314485723,bench-w4-latency-input,0
1784314492423,bench-w4-latency-input,0
1784314499157,bench-w4-latency-input,0
1784314505942,bench-w4-latency-input,0
1784314512738,bench-w4-latency-input,0
1784314519543,bench-w4-latency-input,0
1784314526266,bench-w4-latency-input,0
1784314532976,bench-w4-latency-input,0
1784314539670,bench-w4-latency-input,0
1784314546423,bench-w4-latency-input,0
1784314553172,bench-w4-latency-input,0
1784314559968,bench-w4-latency-input,0
1784314566736,bench-w4-latency-input,0
1784314573474,bench-w4-latency-input,0
1784314580193,bench-w4-latency-input,0
1784314586927,bench-w4-latency-input,0
1784314593648,bench-w4-latency-input,0
1784314600343,bench-w4-latency-input,0
1784314607141,bench-w4-latency-input,0
1784314613935,bench-w4-latency-input,0
1784314620711,bench-w4-latency-input,0
1784314627446,bench-w4-latency-input,0
1784314634188,bench-w4-latency-input,0
1784314640949,bench-w4-latency-input,0
1784314647751,bench-w4-latency-input,0
1784314654503,bench-w4-latency-input,0
1784314661310,bench-w4-latency-input,0
1784314668080,bench-w4-latency-input,0
1784314674787,bench-w4-latency-input,0
1784314681492,bench-w4-latency-input,0
1784314688208,bench-w4-latency-input,0
1784314694952,bench-w4-latency-input,0
1784314701683,bench-w4-latency-input,0
1784314708444,bench-w4-latency-input,0
1784314715132,bench-w4-latency-input,0
1784314721835,bench-w4-latency-input,0
1784314728538,bench-w4-latency-input,0
1784314735254,bench-w4-latency-input,0
1784314742080,bench-w4-latency-input,0
1784314748843,bench-w4-latency-input,0
1784314755541,bench-w4-latency-input,0
1784314762294,bench-w4-latency-input,0
1784314769031,bench-w4-latency-input,0
1784314775753,bench-w4-latency-input,0
1784314782466,bench-w4-latency-input,0
1784314789243,bench-w4-latency-input,0
1784314796025,bench-w4-latency-input,0
1784314802829,bench-w4-latency-input,0
1784314809569,bench-w4-latency-input,0
1784314816309,bench-w4-latency-input,0
1784314823028,bench-w4-latency-input,0
1784314829768,bench-w4-latency-input,0
1784314836488,bench-w4-latency-input,0
1784314843235,bench-w4-latency-input,0
1784314850011,bench-w4-latency-input,0
1784314856733,bench-w4-latency-input,0
1784314863467,bench-w4-latency-input,0
1784314870175,bench-w4-latency-input,0
1784314876891,bench-w4-latency-input,0
1784314883659,bench-w4-latency-input,0
1784314890417,bench-w4-latency-input,0
1784314897186,bench-w4-latency-input,0
1784314903913,bench-w4-latency-input,0
1784314910645,bench-w4-latency-input,0
1784314917328,bench-w4-latency-input,0
1784314924104,bench-w4-latency-input,0
1784314930863,bench-w4-latency-input,0
1784314937621,bench-w4-latency-input,0
1784314944378,bench-w4-latency-input,0
1784314951146,bench-w4-latency-input,0
1784314957877,bench-w4-latency-input,0
1784314964579,bench-w4-latency-input,0
1784314971267,bench-w4-latency-input,0
1784314978022,bench-w4-latency-input,0
1784314984694,bench-w4-latency-input,0
1784314991449,bench-w4-latency-input,0
1784314998147,bench-w4-latency-input,0
1784315004836,bench-w4-latency-input,0
1784315011610,bench-w4-latency-input,0
1784315018439,bench-w4-latency-input,0
1784315025167,bench-w4-latency-input,0
1784315031908,bench-w4-latency-input,0
1784315038633,bench-w4-latency-input,0
1784315045351,bench-w4-latency-input,0
1784315052076,bench-w4-latency-input,0
1784315058795,bench-w4-latency-input,0
1784315065585,bench-w4-latency-input,0
1784315072346,bench-w4-latency-input,0
1784315079070,bench-w4-latency-input,0
1784315085850,bench-w4-latency-input,0
1784315092583,bench-w4-latency-input,0
1784315099273,bench-w4-latency-input,0
1784315105995,bench-w4-latency-input,0
1784315112746,bench-w4-latency-input,0
1784315119486,bench-w4-latency-input,0
1784315126314,bench-w4-latency-input,0
1784315133026,bench-w4-latency-input,0
1784315139751,bench-w4-latency-input,0
